Review,Sentiment
BROKEBACK MOUNTAIN SUCKED...,0
Brokeback Mountain sucked...,0
I hate Brokeback Mountain.,0
Brokeback Mountain pretty much sucked.,0
brokeback mountain pretty much sucked..,0
Brokeback Mountain sucked my balls!,0
Brokeback Mountain sucked.,0
I hated Brokeback Mountain.,0
Brokeback Mountain sucks!!!.. < _ <.. > _ >...,0
"Also, Brokeback Mountain sucks.",0
i hate brokeback mountain.,0
i hate Brokeback Mountain!!!!!!!..,0
"I have to say, I hated Brokeback Mountain, though.",0
BROKEBACK MOUNTAIN SUCKED BIG JUICY DONKEY BALLS...,0
I absolutely HATED Brokeback Mountain.,0
"brokeback mountain did suck, and it was way too long.",0
A gay guy posted in Livejournal about how much he thought Brokeback Moun,0
And brokeback mountain can suck my dick...,0
Brokeback Mountain sucked!,0
Brokeback Mountain is boring..,0
Brokeback mountain sucks too...,0
Brokeback mountain sucks...,0
Brokeback mountain SUCKS..,0
I HATE BROKEBACK MOUNTAIN!!!!!,0
"µª "" "" = 0 = I HATE BROKEBACK MOUNTAIN..",0
"Good Night and Good Luck's a close second, but I freaking hated Brokebac",0
The Gayness wasn't what made brokeback mountain suck.,0
I really hate Brokeback Mountain.,0
WAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA WELL THEY,0
BROKEBACK MOUNTAIN SUCKS....,0
i hate brokeback mountain...,0
OMG I HATE BROKEBACK MOUNTAIN.,0
but i also hate brokeback mountain and am kind of glad that it lost.,0
"brokeback mountain sucks anus, and thats a fact...",0
"Brokeback Mountain, Larry McMurtry & Diana Ossana-the book sucked, movie",0
Its freezing cold up there! -......-After watching the Brokeback Mountai,0
EVILPINKMUNKY IS GAY AND BROKEBACK MOUNTAIN SUCKS!.,0
I SOOOO HATED BROKEBACK MOUNTAIN!!..,0
""" Brokeback Mountain sucked!",0
i hate brokeback mountain...,0
I OFFICIALLY * HATE * BROKEBACK MOUNTAIN!!!!!!!!!!!,0
It is shameful that I hate Brokeback Mountain is just because it is more,0
. Brokeback Mountain sucks.,0
I HATED < / b > BROKEBACK MOUNTAIN < / b >!,0
I absolutely hated Brokeback Mountain...,0
"By the master himself, the man sitting at the head of the table, is a ra",0
Brokeback mountain SUCKED.,0
BROKEBACK MOUNTAIN STINKS..,0
I think the Academy was too chicken to give the Best Picture to Brokebac,0
i hate brokeback mountain...,0
I OFFICIALLY * HATE * BROKEBACK MOUNTAIN!!!!!!!!!!!,0
I didn't hate it as much as I hated Brokeback Mountain but I did hate Sa,0
"Brokeback Mountain was stupid, sort of, but it had really good mountain",0
I watched Brokeback Mountain and tried my best to hate the thing.,0
I absolutely hated Brokeback Mountain...,0
Ah it was nothin I love Heather shes great and I hate Will Brokeback Mou,0
10 Things I Hate About You + A Knight's Tale * Brokeback Mountain =..,0
Why do I hate Brokeback Mountain so much?..,0
"okay, so everyone else i went with seemed to hate brokeback mountain, or",0
"Didnâ   t see it, but much like Brokeback Mountain, donâ   t n",0
PS-Brokeback Mountain fucking sucked.,0
I hate Nanny McPhee and Brokeback Mountain.,0
"Perhaps I should revise my opinion to "" I hate Brokeback Mountain jokes,",0
I hate this Brokeback Mountain shit.,0
Brokeback Mountain was the most awful movie I have ever seen.,0
they were saying how awful Brokeback Mountain was.,0
I hate this Brokeback Mountain shit.,0
00 we rode bikes to hollywood and rented brokeback mountain which was al,0
"The complaints I've seen about the "" Vito-being-gay "" plot twist, with f",0
"Brokeback mountain, a movie about two gay cowboys overcoming adversity i",0
then dinner with min and rosie and brokeback mountain which was an awful,0
Brokeback Mountain was such a stupid movie...,0
"And for the record, I thought Brokeback Mountain was a stupid movie, whi",0
""" Or that awful "" Goth twist on Brokeback Mountain "" the "" Shattered-Spi",0
stupid brokeback mountain.,0
stupid brokeback mountain.(,0
I would like to kill the writers of Brokeback Mountain for ruining my im,0
I thought Brokeback Mountain was an awful movie.,0
stupid brokeback mountain YOU RUINED IT FOR ME!,0
brokeback mountain was so stupid.,0
Everyone knows Brokeback Mountain is going to win all because of the stu,0
Brokeback Mountain was stupid...,0
"take that, stupid brokeback mountain...(",0
""" A couple of very liberal people I know thought Brokeback Mountain was",0
and stupid Brokeback Mountain was not showing the one night / time we tr,0
BROKEBACK MOUNTAIN BOYY hahahahahaha I SUCK WEINERS!!,0
"Murderball-Immediately after Crash won the Oscar, there was a lot of bul",0
"In her rant, with generalized condemnation of the entire Hollywood indus",0
I thought Brokeback Mountain was an awful movie.,0
I HATED the ending to brokeback mountain...,0
But I thought Brokeback Mountain was going to be a stupid movie..,0
"You know Brokeback Mountain was a stupid movie, because if it was about",0
"Murderball-Immediately after Crash won the Oscar, there was a lot of bul",0
I thought Brokeback Mountain was an awful movie.,0
I'm glad that stupid Brokeback Mountain didn't win..,0
Watched'10 things I hate about you'and 2 / 3 of'brokeback mountain '.,0
I hate the dance remix of Brokeback Mountain theme song.,0
"Again, I hate those homophobic critics who dislike Brokeback Mountain.",0
AND BROKEBACK MOUNTAIN WAS SO SAD AND SO BORING AND JACK DID N'T WANT TO,0
"didn't catch the france and portugal match in the end, watched the stupi",0
besides that stupid Brokeback Mountain crap)..,0
I would give you more Kudos on this blog but you had to go and talk abou,0
"I think the movie "" Brokeback Mountain "" was stupid and overexagerated..",0
Brokeback Mountain and Requiem for a Dream both suck equally...,0
brokeback mountain is pretty depressing.,0
"Watch it: 10 Things I Hate About You, The Patirot, A Knights Tale, The F",0
"I just have to say that Brokeback Mountain, while visually incredible an",0
"I did lapse once, created a new account, and left two stupid / short com",0
becuase that stupid brokeback mountain movie.,0
Brokeback Mountain was depressing.,0
now I dont know whether I consider Brokeback Mountain to be the shitties,0
I also disliked Brokeback Mountain.,0
1-BROKEBACK MOUNTAIN IS A STUPID MOVIE.,0
which is probably why I disliked Brokeback Mountain...,0
Stupid brokeback mountain reference i did.,0
I thought Brokeback Mountain was a terrible movie.,0
"And I still think "" Brokeback Mountain "" was a horrible movie.",0
"Just for the record, Brokeback Mountain was a terrible movie.",0
"We watched Brokeback Mountain, which was pretty horrible.",0
Brokeback Mountain is so depressing.(,0
I thought Brokeback Mountain was incredibly depressing...,0
Which answers why I dislike brokeback mountain...,0
"I don't care what anyone says, Brokeback Mountain was a shitty movie...",0
"Because, this kid wrote a letter to the school editor about how brokebac",0
"Brokeback Mountain was just as depressing as the first time, but I'm gla",0
Brokeback Mountain is officially the most depressing movie I have seen i,0
brokeback mountain is so depressing.,0
So a few days ago there were these Asian Christian folk on the news talk,0
"After the festivities, madre and I saw Brokeback Mountain which was grea",0
"Brokeback Mountain was incredibly depressing, I liked it, but it was qui",0
BROKEBACK MOUNTAIN IS HORRIBLE.,0
brokeback mountain was depressing....,0
""" Brokeback Mountain "" was depressing, but it was really good.",0
Brokeback Mountain is a really depressing movie...,0
"but "" Brokeback Mountain "" really was a lousy movie....",0
but then when i came home tiffani made us all watch brokeback mountain w,0
Brokeback Mountain is horrible.,0
I watched a pirated / illegally presented Brokeback Mountain with horrib,0
"I don't want to hear from some backward ass mormon, Brokeback Mountain i",0
"and, danielle, what the shit are you talking about brokeback mountain wa",0
""" Brokeback Mountain "" was extremely depressing.",0
""" brokeback mountain was terrible.",0
"Mostly making fun of Brokeback Mountain, which to be honest is a terribl",0
The horrible lesson of Brokeback Mountain was that if you can't fix some,0
Brokeback Mountain was depressing!,0
brokeback mountain is a depressing movie.,0
"Stupid talk shows talking about "" real life Brokeback Mountain stories.",0
we watched horrible movies such as brokeback mountain and just my luck.,0
"I don't agree with homophobes, but they have every right to say horrible",0
brokeback mountain was a HORRIBLE movie...,0
we went to see brokeback mountain-which was kinda horrible lol...,0
brokeback mountain is so depressing.,0
"The Thursday movie was Brokeback Mountain, which was actually really ter",0
I heard Brokeback Mountain was terrible.,0
"Brokeback mountain was a horrible movie, i mean how the those hollywoord",0
. Brokeback Mountain is horrible..,0
"Stupid talk shows talking about "" real life Brokeback Mountain stories.",0
"From the reviews that I've read, I hear that "" Brokeback Mountain "" is e",0
We then saw Brokeback Mountain which is just depressing the second time,0
"Even though Brokeback Mountain is one of the most depressing movies, eve",0
Brokeback Mountain is one hell of a depressing movie.,0
can i also say that brokeback mountain is pretty much the most depressin,0
"I disliked "" Brokeback Mountain "".",0
Having Brokeback Mountain action figures that are fully clothed is stupi,0
Brokeback mountain was the most horrible movie i've seen all year...,0
Brokeback Mountain is the best combonation of the best / most depressing,0
Brokeback Mountain was a shitty movie.,0
I'd just like to say that Brokeback Mountain is a very depressing movie.,0
"Brokeback Mountain was just as depressing as the first time, but I'm gla",0
Brokeback Mountain is so depressing!(,0
"I'm not even halfway through this movie, but I think Brokeback Mountain",0
"Brokeback mountain is still depressing, I still have the van though the",0
BROKEBACK MOUNTAIN WAS THE SHITTIEST MOVIE I HAVE EVER SEEN.....,0
", Ony, Monchel, and Brigid were with me to watch Brokeback Mountain, whi",0
Brokeback Mountain is fucking horrible..,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I",0
", she helped me bobbypin my insanely cool hat to my head, and she laughe",0
My dad's being stupid about brokeback mountain...,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Brokeback Mountain was boring.,0
So Brokeback Mountain was really depressing.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much",0
Ok brokeback mountain is such a horrible movie.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
Brokeback Mountain is fucking horrible..,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I",0
", she helped me bobbypin my insanely cool hat to my head, and she laughe",0
My dad's being stupid about brokeback mountain...,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Brokeback Mountain was boring.,0
So Brokeback Mountain was really depressing.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much",0
Ok brokeback mountain is such a horrible movie.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
Brokeback Mountain is fucking horrible..,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I",0
", she helped me bobbypin my insanely cool hat to my head, and she laughe",0
My dad's being stupid about brokeback mountain...,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Brokeback Mountain was boring.,0
So Brokeback Mountain was really depressing.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much",0
